objectid,agency,comments,active,mapmethod,datecurrent,uniquefireidentifier,fireyear,incidentname,pooownerunit,perimeterdatetime,gisacres,complexname,firecode,complexparentirwinid,pooresponsibleunit,state,inciwebid,localincidentidentifier,irwinid,incomplex,complexfirecode,mergeid,latest,modifiedon,createdon,SHAPE_Length,SHAPE_Area
1544,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel 2 image collected 7/14",N,Remote Sensing Derived,2019/07/17 08:39:52,2019-AKGAD-000538,2019,Tom Cook Slough 2,AKKUR,2019/07/16 15:46:32,141.3310379, ,ME4Z, ,AKGAD,AK, ,000538,{5C63D91A-0865-4B63-8955-EBECD0C1DFAF},N, , ,N,2019/09/09 12:29:19,2019/07/17 12:42:25,0.0582863845514578,0.000112600722628022
1545,BLM,WFDSS,N,Hand Sketch,2019/09/09 00:00:00,2019-ORBUD-009115,2019,Mud Creek,ORBUD,2019/09/07 20:00:00,38.10807814, ,MRK3, ,ORBUD,OR, ,009115,{B7238351-A582-442A-A7CD-B603962A5D55},N, , ,N,2019/09/09 11:10:02,2019/09/09 11:10:02,0.0199535886084808,1.6967377194655e-05
1546,USFS,WFDSS,N,Unknown,2019/09/09 00:00:00,2019-NMGNF-000527,2019,Apache,NMGNF,2019/09/07 00:00:00,116.07516364, ,MQ7D, ,NMGNF,NM, ,000527,{AABDE913-C7AA-425D-B6BF-5F6804F23736},N, , ,N,2019/09/13 10:32:56,2019/09/09 11:10:02,0.0339987951014972,4.57948411909311e-05
1547,USFS,WFDSS,N,Other,2019/09/09 00:00:00,2019-CAKNF-007079,2019,UKONOM,CAKNF,2019/09/07 00:00:00,3.2305333, ,MRA3, ,CAKNF,CA, ,007079,{B5C60343-3367-4CAF-A6DE-FAF4F38F17E1},N, , ,N,2019/09/16 11:58:54,2019/09/09 11:10:02,0.00529806744096642,1.41157443066388e-06
1548,USFS, ,N,Infrared Image,2019/10/09 00:00:00,2019-IDNCF-000266,2019,Barren Hill,IDNCF,2019/09/04 22:21:59,1092.07501772, ,MHT4, ,IDNCF,ID,6468,000266,{659B5E49-52DE-4A6B-9EC6-CD2F0D095DC8},N, , ,N,2019/10/09 11:11:38,2019/10/09 11:09:25,0.400437946932366,0.000515498864387529
1549,USFS,WFDSS,N,GPS-Walked/ Driven,2019/08/02 00:00:00,2019-ORFWF-000226,2019,Harriette,ORFWF,2019/08/01 00:00:00,11.17512338, ,MH79, ,ORFWF,OR, ,000226,{B717B9F9-FAAD-453D-9057-4A77B339B929},N, , ,N,2019/08/23 12:27:19,2019/08/02 12:24:20,0.0116678301520047,4.94011797953334e-06
1550,BLM,"Pulled from EGP REST Service; ESTIMATED: Fire extent estimated using VIIRS Fire RGB",N,Image Interpretation,2019/07/30 05:07:37,2019-AKGAD-000590,2019,Louis Lake,AKKUR,2019/07/29 16:32:11,20646.356556, ,MF0G, ,AKGAD,AK, ,000590,{1229758E-5E6A-4EB6-805E-5FC358B35CC3},N, , ,N,2019/09/09 15:19:47,2019/07/30 11:10:42,0.925646378277605,0.0160703359624069
1551,DOF, ,N,Mixed Methods,2019/07/29 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/28 09:00:00,8878.10873179, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/29 11:36:10,2019/07/29 11:36:10,0.492274886671078,0.00395775787043205
1552,DOF,Pulled from EGP REST Service,N,Mixed Methods,2019/07/29 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/28 08:45:59,10940.971167, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/29 11:36:10,2019/07/29 11:36:10,0.50348133538557,0.00487730197377331
1553,DOF, ,N,Infrared Image,2019/07/29 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/26 16:44:59,6216.09636433, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/29 11:36:10,2019/07/29 11:36:10,0.431237443496088,0.00277360739773861
1554,DOF, ,N,Hand Sketch,2019/07/29 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/25 21:00:00,1652.24101324, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/29 11:36:10,2019/07/29 11:36:10,0.174057335301614,0.000736848678795077
1555,BLM,WFDSS,N,GPS-Flight,2019/08/08 00:00:00,2019-UTRID-190266,2019,Paint Mine,UTUTS,2019/08/08 00:00:00,2666.69254622, ,MJ8V, ,UTRID,UT, ,190266,{085CC92E-2D49-4F95-98B8-2ED293D238CB},N, , ,Y,2019/08/09 11:44:57,2019/08/08 11:22:17,0.185627536956405,0.0011346504018433
1556,BLM,Pulled from EGP REST Service,N,GPS-Driven,2019/07/29 11:12:33,2019-IDBOD-000422,2019,LOCK,IDBOD,2019/07/29 09:26:44,165.77960461, ,ME6A,,IDBOD,ID, ,000422,{2AA2856F-6D14-4164-98B8-08D71CBC67BB},N, , ,Y,2019/09/09 12:29:19,2019/07/29 12:27:34,0.0521139885553496,7.43159607518298e-05
1557,FS,Pulled from EGP REST Service,N,GPS-Walked,2019/08/27 10:07:01,2019-IDPAF-000585,2019,Lost,IDPAF,2019/08/27 07:45:09,1.71299087, ,MM5H, ,IDPAF,ID, ,000585,{A05CC49A-4931-419A-ADED-44CF07624175},N, , ,Y,2019/09/09 12:29:19,2019/08/27 10:45:23,0.00527398373395287,7.89543737504017e-07
1558,BLM,Pulled from EGP REST Service,N,GPS-Walked,2019/07/11 05:05:35,2019-IDBOD-000369,2019,LOWSTRIKE,IDBOD,2019/07/10 15:04:56,1.26177796, ,MDG7, ,IDBOD,ID, ,000369,{D94DC935-49DF-46B2-9E6A-D01ACA90013B},N, , ,N,2019/09/09 12:29:19,2019/07/11 13:43:30,0.00361416935483203,5.63293367359328e-07
1559,BLM,WFDSS,N,GPS-Flight,2019/08/07 00:00:00,2019-NVEKD-010190,2019,Corta,NVEKD,2019/08/06 06:45:00,13539.2467078, ,MKJ7, ,NVEKD,NV,6501,010190,{FFB76BC8-8D44-4C76-9EBF-8C21A102BEEA},N, , ,N,2019/08/08 11:28:28,2019/08/07 12:40:01,0.426503286347182,0.00580491556703948
1560,BLM,Pulled from EGP REST Service,N,GPS-Walked,2019/07/11 10:05:59,2019-IDBOD-000369,2019,LOWSTRIKE,IDBOD,2019/07/11 09:40:20,1.26177796, ,MDG7, ,IDBOD,ID, ,000369,{D94DC935-49DF-46B2-9E6A-D01ACA90013B},N, , ,Y,2019/09/09 12:29:19,2019/07/11 13:43:30,0.00361416935483203,5.63293367359328e-07
1561,USFS,WFDSS,N,Hand Sketch,2019/08/13 00:00:00,2019-WAOWF-000320,2019,SOUTH FORK CREEK,WAOWF,2019/08/12 00:00:00,160.43171224, , , ,WAOWF,WA, ,000320,{14ABEF46-7B9B-408C-9468-C72203AB0DC8},N, , ,N,2019/08/14 10:42:45,2019/08/13 12:32:17,0.0688403544641949,7.77437580425182e-05
1562,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/08/13 05:05:35,2019-ORLAD-000243,2019,Ward,ORLAD,2019/08/12 15:27:15,1298.09913525, ,MLQ9, ,ORLAD,OR, ,000243,{4410E61B-2868-46DD-A657-16945FC9FAE5},N, , ,N,2019/08/14 10:44:21,2019/08/13 10:38:08,0.150895708638824,0.000571154754586528
1563,FS,Pulled from EGP REST Service,N,Mixed Methods,2019/09/14 05:05:09,2019-ORRSF-000434,2019,Gopher,ORRSF,2019/09/13 17:03:54,353.92913497, ,MQ9V, ,ORRSF,OR, ,000434,{80C31EFD-E5B1-4C91-92E7-0CF268E117E5},N, , ,Y,2019/09/24 07:19:09,2019/09/16 11:58:54,0.0597508542808612,0.000157394520197407
1564,USFS, ,N,Infrared Image,2019/08/07 00:00:00,2019-MTHLF-000162,2019,Horsefly,MTHNF,2019/08/07 02:16:59,1263.26945883, ,MKZ5, ,MTHLF,MT,6502,000162,{3A7E9370-F824-404E-8936-50607249ED1B},N, , ,N,2019/08/08 11:29:10,2019/08/07 12:40:01,0.247833824669229,0.000604193210331544
1565,DVF,"Pulled from EGP REST Service;  Sentiinel 2 imagery",N,Remote Sensing Derived,2019/06/24 10:05:58,2019-AKFAS-911201,2019,Cripple Creek,AKAKS,2019/06/24 15:35:56,181.76013421, ,MAN9, ,AKFAS,AK, ,911201,{20A2CD9C-68A7-431B-B451-08B07A1CDAA5},N, , ,Y,2019/09/10 09:33:43,2019/06/24 15:06:01,0.106660999311107,0.00014145271928511
1566,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Image Interpretation,2019/07/29 11:11:12,2019-AKUYD-000322,2019,Beaver Creek,AKYFR,2019/07/28 13:37:03,85.51805052, ,MBT0,,AKUYD,AK, ,000322,{35E795A0-2F71-4B90-A75B-3BB97021E04C},N, , ,N,2019/09/12 11:00:23,2019/07/29 12:16:16,0.0606120190595574,6.87252500003692e-05
1567,USFS,WFDSS,N,Hand Sketch,2019/08/02 00:00:00,2019-ORWWF-000609,2019,Granite Gulch,ORWWF,2019/08/01 17:29:59,198.03437424, ,MJB1, ,ORWWF,OR,6498,000609,{026F0FC5-D38C-4F7B-928A-59F37BE81BAA},N, , ,N,2019/09/09 12:20:05,2019/08/02 12:24:20,0.0496504071680847,9.17596344187903e-05
1568,BLM,"Pulled from EGP REST Service; Partial update based on Sentinel 2. Clear imagery in areas for more detailed mapping",N,Image Interpretation,2019/07/17 08:39:40,2019-AKUYD-000321,2019,Little Crazy Mountain,AKYFR,2019/07/16 14:02:44,62662.5229746, ,MBS9, ,AKUYD,AK, ,000321,{6D1676FA-A923-4713-B958-31FAEA69C8A4},N, , ,N,2019/09/09 15:30:02,2019/07/17 12:42:26,2.42304793261529,0.0496172446479559
1569,DVF,"Pulled from EGP REST Service; Submitted by AK State Forestry",N,GPS-Flight,2019/06/17 11:43:53,2019-AKFAS-911201,2019,Cripple Creek,AKAKS,2019/06/13 15:59:38,24.99539402, ,MAN9, ,AKFAS,AK, ,911201,{20A2CD9C-68A7-431B-B451-08B07A1CDAA5},N, , ,N,2019/09/10 09:33:43,2019/06/17 13:17:01,0.0264166513198375,1.94546778541016e-05
1570,BLM,"Pulled from EGP REST Service; ESTIMATED: Fire extent estimated using VIIRS Fire RGB imagery",N,Image Interpretation,2019/07/08 05:05:46,2019-AKUYD-000321,2019,Little Crazy Mountain,AKYFR,2019/07/07 19:55:38,26449.7773852, ,MBS9, ,AKUYD,AK, ,000321,{6D1676FA-A923-4713-B958-31FAEA69C8A4},N, , ,N,2019/09/09 15:30:02,2019/07/08 10:52:30,1.06259154695645,0.0209729390488052
1571,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 imagery",N,Image Interpretation,2019/07/05 05:05:33,2019-AKGAD-000376,2019,Kateel River,AKADD,2019/07/04 13:32:52,1887.33609056, ,MB47, ,AKGAD,AK, ,000376,{7F12C25E-508E-41D8-9D46-002106328C5F},N, , ,N,2019/09/09 15:30:02,2019/07/05 11:38:19,0.384798088401046,0.00147969690674797
1572,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Remote Sensing Derived,2019/08/02 05:05:47,2019-AKUYD-000683,2019,Blue Trout,AKARR,2019/08/01 10:49:51,2674.12725777, ,MHE5, ,AKUYD,AK, ,000683,{5611B88A-7413-4432-9A75-AD8B7051AC41},N, , ,N,2019/09/10 09:15:10,2019/08/02 11:06:11,0.394132067039808,0.00221980405139746
1573,USFS, ,N,Hand Sketch,2019/07/29 00:00:00,2019-AZKNF-000499,2019,CASTLE,AZKNF,2019/07/27 21:00:00,1752.21571006, ,ME44, ,AZKNF,AZ,6439,000499,{65A19A3E-162E-42F6-92DF-872A21D7633F},N, , ,N,2019/07/29 15:13:55,2019/07/29 11:36:09,0.351297506942439,0.000713695497531266
1574,BLM,WFDSS,N,GPS-Flight,2019/08/05 00:00:00,2019-UTRID-190266,2019,Paint Mine,UTUTS,2019/08/05 00:00:00,1351.27949181, ,MJ8V, ,UTRID,UT, ,190266,{085CC92E-2D49-4F95-98B8-2ED293D238CB},N, , ,N,2019/08/08 11:29:38,2019/08/05 12:26:30,0.121072378904711,0.000574868734006725
1575,BLM,"Pulled from EGP REST Service; Estimated from VIIRS",N,Other,2019/07/30 05:07:41,2019-AKUYD-000367,2019,Frozen Calf,AKARR,2019/07/29 21:51:04,237408.092655,Chalkyitsik Complex,MB2L,{4E3207C5-B302-4ED4-9D08-2BD627FD7928},AKUYD,AK, ,000367,{5D7C1283-D2F2-417E-8B78-F73ABEAB84FE},Y, , ,N,2019/09/10 08:57:22,2019/07/30 11:10:42,6.51609661619837,0.195635184486327
1576,USFS,"Event Standard Perims; Topology fixed",N,Mixed Methods,2019/08/07 00:00:00,2019-CAINF-001465,2019,SPRINGS,CAINF,2019/08/06 23:09:00,169.81205801, ,MJP7, ,CAINF,CA,6477,001465,{7C161A97-642F-4AFE-9180-08DB35BC2DCB},N, , ,N,2019/08/08 11:29:47,2019/08/07 12:40:01,0.0781570730917245,7.03418908380472e-05
1577,NPS,Pulled from EGP REST Service,N,Mixed Methods,2019/08/14 05:05:52,2019-AZGCP-000053,2019,IKES,AZGCP,2019/08/13 18:46:32,73.47716018, ,MHQ8, ,AZGCP,AZ,6475,000053,{9748204A-8A87-4B99-9559-6A2BF4A785EE},N, , ,N,2019/08/15 11:08:28,2019/08/14 10:42:44,0.0359445755739294,2.98602050209703e-05
1578,C&L,Event Standard Perims,N,Mixed Methods,2019/09/23 00:00:00,2019-CASBC-011619,2019,MCMURRAY,CASBC,2019/09/17 18:30:00,355.32282208, ,MR6Q, ,CASBC,CA, ,011619,{8080CE8F-1263-4415-8173-F82576A4E409},N, , ,Y,2019/09/23 12:34:45,2019/09/23 12:34:45,0.1080614655965,0.000141394862256784
1579,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/07/29 11:12:33,2019-IDBOD-000441,2019,MM78 HWY51,IDBOD,2019/07/29 09:42:11,187.86377279, ,MFU8,,IDBOD,ID, ,000441,{40888A93-B685-43A0-90FF-7F9C57AB3D0A},N, , ,Y,2019/09/09 12:29:19,2019/07/29 12:27:34,0.0556450990441912,8.38702694026091e-05
1580,DVF, ,N,Mixed Methods,2019/07/22 00:00:00,2019-AKFAS-911319,2019,Shovel Creek,AKAKS,2019/07/20 19:11:00,21309.0541432, ,MBS4, ,AKFAS,AK, ,911319,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N, , ,N,2019/07/29 15:19:36,2019/07/22 12:31:14,1.53387958467815,0.0163858566996597
1581,BLM,Pulled from EGP REST Service,N,GPS-Driven,2019/07/16 00:00:00,2019-IDIFD-000053,2019,Twenty Mile,IDIFD,2019/07/15 11:16:59,190.95777329, ,ME3E, ,IDIFD,ID, ,000053,{EFF058BB-474D-4E3A-9465-0BB2752F98D5},N, , ,N,2019/07/30 11:10:41,2019/07/16 11:51:10,0.049225237339518,8.60649008235464e-05
1582,DVF,"Pulled from EGP REST Service; Sentinel 2",N,Image Interpretation,2019/07/29 11:11:15,2019-AKSWS-904529,2019,Cotton Village,AKAKS,2019/07/28 13:50:08,756.79871201, ,ME3K,,AKSWS,AK, ,904529,{5F9EC49E-4CD2-4961-BB52-612A794B6AD3},N, , ,N,2019/09/10 09:33:43,2019/07/29 12:16:16,0.158127250162558,0.000513673139257909
1583,BLM, ,N,GPS-Driven,2019/07/30 00:00:00,2019-IDIFD-000053,2019,Twenty Mile,IDIFD,2019/07/29 10:15:00,190.95777329, ,ME3E, ,IDIFD,ID, ,000053,{EFF058BB-474D-4E3A-9465-0BB2752F98D5},N, , ,Y,2019/07/30 11:10:41,2019/07/30 11:10:41,0.049225237339518,8.60649008235464e-05
1584,BLM, ,N,GPS-Driven,2019/07/29 00:00:00,2019-IDBOD-000426,2019,PEN,IDBOD,2019/07/29 08:54:00,19.55352285, ,ME72, ,IDBOD,ID, ,000426,{7EDFEB61-B5D1-4105-8C26-C0C30E693D18},N, , ,Y,2019/07/30 11:10:41,2019/07/30 11:10:41,0.0127947541758605,8.80963897077765e-06
1585,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Remote Sensing Derived,2019/07/04 10:05:38,2019-AKUYD-000321,2019,Little Crazy Mountain,AKYFR,2019/07/04 09:28:42,17985.8167703, ,MBS9, ,AKUYD,AK, ,000321,{6D1676FA-A923-4713-B958-31FAEA69C8A4},N, , ,N,2019/09/09 15:30:02,2019/07/05 11:38:19,0.898899101800087,0.0142696795709664
1586,USFS,,N,Infrared Image,2019/08/12 00:00:00,2019-IDIPF-000412,2019,Lick Creek,IDIPF,2019/08/10 09:49:00,177.54203484, ,MJ5T, ,IDIPF,ID,6491,000412,{6B204E55-7D0B-409B-AA68-D8395460E733},N, , ,Y,2019/09/09 15:30:02,2019/08/12 12:19:33,0.0612744025663853,8.52282704723881e-05
1587,BLM,Pulled from EGP REST Service,N,GPS-Walked,2019/07/29 11:12:33,2019-IDTFD-000152,2019,Milner,IDTFD,2019/07/29 09:40:15,3.58394376, ,MGB1,,IDTFD,ID, ,000152,{F95A2491-4E2A-4D83-8104-4A9D90EE157E},N, , ,Y,2019/09/09 12:29:19,2019/07/29 12:27:34,0.00601180240880888,1.58893187151848e-06
1588,USFS, ,N,Infrared Image,2019/07/30 00:00:00,2019-WAOWF-000304,2019,LEFT HAND,WAWAS,2019/07/29 21:48:00,2532.74913185, ,MG2U, ,WAOWF,WA,6456,000304,{7D22164B-F544-4889-A0D4-506AEFC34747},N, , ,N,2019/07/30 11:10:41,2019/07/30 11:10:41,0.282776422572862,0.00121029759926847
1589,DOF, ,N,Mixed Methods,2019/07/30 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/29 21:00:00,11601.9139346, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/30 11:10:41,2019/07/30 11:10:41,0.526500383136073,0.00517180740247247
1590,DOF, ,N,Mixed Methods,2019/07/30 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/29 11:12:00,11594.6236665, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/30 11:10:41,2019/07/30 11:10:41,0.512099829670903,0.00516855996795197
1591,USFS, ,N,Infrared Image,2019/07/30 00:00:00,2019-WAOWF-000362,2019,DEVORE CREEK,WAOWF,2019/07/29 22:15:59,90.86206847, ,MH1N, ,WAOWF,WA,6463,000362,{880CB9FC-683C-40D3-A8B5-7ED3C6126F69},N, , ,N,2019/08/02 11:16:05,2019/07/30 11:10:41,0.050408112315468,4.45401231921959e-05
1592,DOF, ,N,Mixed Methods,2019/07/30 00:00:00,2019-OR732S-000069,2019,MP 97,OR730S,2019/07/30 07:50:00,12262.2240851, ,MHK1, ,OR732S,OR, ,000069,{705FAC28-7619-414D-9784-7E0BCEB2F8B3},N, , ,N,2019/07/31 11:42:35,2019/07/30 11:10:41,0.569248793850474,0.00546608218783461
1593,USFS, ,N,Infrared Image,2019/07/29 00:00:00,2019-UTMLF-009140,2019,Poison Canyon,USTMLF,2019/07/28 15:59:59,186.33902793, , , ,UTMLF,UT, ,009140,{1EF4925F-A9ED-43E7-B2A1-7EEC8DEEF6C5},N, , ,N,2019/08/01 12:44:26,2019/07/29 11:36:09,0.0601978818200752,7.71799464255164e-05
1594,BLM,"Pulled from EGP REST Service; Perimeter updated using Sentinel-2 image Service (image date 8/08/2019) ",N,Image Interpretation,2019/09/11 05:06:08,2019-AKUYD-000392,2019,Biederman Bluff,AKYCP,2019/09/10 12:11:39,3513.31152005, ,MB8Q, ,AKUYD,AK, ,000392,{935C9D65-3354-45BA-92E2-D4152F14F165},N, , ,Y,2019/09/11 10:51:44,2019/09/11 10:51:44,1.57867332478856,0.00274633098868042
1595,USFS,Event Standard Perims,N,Mixed Methods,2019/09/23 00:00:00,2019-CASHF-001196,2019,MIDDLE,CASHF,2019/09/20 06:46:00,1336.48329885, ,MR5H, ,CASHF,CA,6588,001196,{20EEC0CB-93DD-4D5E-946D-2349AE51F360},N, , ,N,2019/09/23 12:34:45,2019/09/23 12:34:45,0.160908149851633,0.000577837132396562
1596,DVF,"Pulled from EGP REST Service; Sentinel 2 ",N,Image Interpretation,2019/07/29 11:17:45,2019-AKSWS-904516,2019,Ethel Creek,AKAKS,2019/07/24 09:33:06,141.92651258, ,ME0H, ,AKSWS,AK, ,904516,{83F982AA-007B-452A-B2D6-636A66CD8BF0},N, , ,N,2019/09/10 09:33:43,2019/07/29 12:16:14,0.0860386005301918,9.3048154099804e-05
1597,DVF,"Pulled from EGP REST Service; Photo rectifed perimeter submitted by AK State Forestry",N,Image Interpretation,2019/06/17 11:43:45,2019-AKSWS-904203,2019,Buchia Ridge,AKTGR,2019/06/11 18:15:26,18.54746154, ,L96V, ,AKSWS,AK, ,904203,{641E1ABC-DD76-4C8A-9400-4E6DB787B150},N, , ,N,2019/09/10 09:33:43,2019/06/17 13:17:01,0.01369241175616,1.17703098587285e-05
1598,BLM,Pulled from EGP REST Service,N,GPS-Walked,2019/07/29 11:12:33,2019-IDTFD-000174,2019,Pilgrim Spring,IDTFD,2019/07/29 09:56:51,2.98248071, ,MG32,,IDTFD,ID, ,000174,{EC306D84-5515-4EC7-A1F0-A9A7F1BC9E26},N, , ,Y,2019/09/09 12:29:19,2019/07/29 12:27:34,0.0068893755627947,1.32961758962594e-06
1599,USFS, ,N,Infrared Image,2019/09/23 00:00:00,2019-CASHF-001196,2019,MIDDLE,CASHF,2019/09/19 22:54:59,1336.48329885, ,MR5H, ,CASHF,CA,6588,001196,{20EEC0CB-93DD-4D5E-946D-2349AE51F360},N, , ,N,2019/09/23 12:34:45,2019/09/23 12:34:45,0.160908149851633,0.000577837132396562
1600,BLM,Pulled from EGP REST Service,N,Mixed Methods,2019/07/29 11:12:33,2019-IDBOD-000424,2019,LYDLE,IDBOD,2019/07/29 09:34:21,31.97078838, ,ME66,,IDBOD,ID, ,000424,{A4A605C0-55A6-48AE-A49C-7AA94EC8C0DF},N, , ,Y,2019/09/09 12:29:19,2019/07/29 12:27:34,0.0219955921141831,1.4398648964482e-05
1601,BLM,Pulled from EGP REST Service,N,GPS-Flight,2019/08/27 05:06:11,2019-IDBOD-000678,2019,MAYFIELD,IDBOD,2019/08/26 15:36:00,1218.27939529, ,MM0Z, ,IDBOD,ID, ,000678,{9E984BE7-623F-4DEA-A71C-920BAC232FAC},N, , ,Y,2019/09/09 12:29:19,2019/08/27 10:45:26,0.0991753396799908,0.000548072146185873
1602,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Remote Sensing Derived,2019/07/31 05:07:59,2019-AKTAD-000597,2019,Melozitna River,AKCYD,2019/07/30 15:01:44,4340.74145553, ,MF09, ,AKTAD,AK, ,000597,{C6CF3F0F-F040-4C84-9B9A-CB1187EB2D48},N, , ,N,2019/09/09 15:12:55,2019/07/31 11:39:40,0.563245375492258,0.00340575145091091
1603,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Remote Sensing Derived,2019/07/30 05:07:31,2019-AKUYD-000379,2019,Christian River,AKVLN,2019/07/28 13:47:40,146.86538437, ,MB5X, ,AKUYD,AK, ,000379,{98945036-5A5F-407D-8941-F3F6D5CF5739},N, , ,Y,2019/09/10 09:15:10,2019/07/30 11:10:42,0.0642612773296304,0.000124700481854537
1604,DVF,"Pulled from EGP REST Service; Perimeter submitted by DOF - McGrath; updated suing photo-rectification",N,Image Interpretation,2019/09/03 05:05:35,2019-AKSWS-904476,2019,Chilchitna Headwaters,AKAKS,2019/09/01 13:17:09,592.38889724, ,MEH9, ,AKSWS,AK, ,904476,{7F0DD4FB-5562-432E-9683-31DD337B4F19},N, , ,Y,2019/09/10 09:33:43,2019/09/03 10:47:00,0.189787647894498,0.000392020824474529
1605,USFS,WFDSS,N,GPS-Walked/ Driven,2019/09/03 00:00:00,2019-COPSF-001261,2019,Shawnee Peak,COPSF,2019/08/31 00:00:00,69.86198098, ,MN91, ,COPSF,CO, ,001261,{009A5306-8A50-45DD-B67A-A8A70828DD84},N, , ,Y,2019/09/03 12:00:38,2019/09/03 12:00:38,0.0285553473392415,2.95624171294452e-05
1606,USFS,WFDSS,N,GPS-Flight,2019/09/03 00:00:00,2019-AZTNF-001469,2019,Clair,AZTNF,2019/08/30 08:00:00,677.7988948, ,MP1R, ,AZTNF,AZ, ,001469,{9650D89E-18E9-4505-A6F5-56E8C8132B0C},N, , ,Y,2019/09/03 12:19:25,2019/09/03 12:00:38,0.101101947614317,0.000267286737305189
1607,USFS,WFDSS,N,Hand Sketch,2019/08/05 00:00:00,2019-MTFNF-000402,2019,Snow Creek,MTFNF,2019/08/04 16:01:00,31.446834, ,MK1Y, ,MTFNF,MT,6497,000402,{9F0F1D23-0C16-4BCC-AE9B-2623BB9E8069},N, , ,N,2019/09/09 12:20:05,2019/08/05 12:26:30,0.0298104176635416,1.5250919043979e-05
1608,USFS, ,N,Infrared Image,2019/09/11 00:00:00,2019-CAINF-002018,2019,TABOOSE,CAINF,2019/09/10 19:43:00,9591.8471182, ,MQ8E, ,CAINF,CA,6570,002018,{FB038107-3B06-4407-8AEE-D09C0BFD9A0A},N, , ,N,2019/09/11 10:51:42,2019/09/11 10:51:42,0.549185537921386,0.00393076264074382
1609,USFS, ,N,Infrared Image,2019/07/29 00:00:00,2019-CAKNF-005781,2019,TREE,CAKNF,2019/07/28 23:15:00,100.12849309, ,MH2Y, ,CAKNF,CA,6465,005781,{5FBA6BE9-34B8-44C3-A104-E2167EF310AB},N, , ,N,2019/07/30 11:10:43,2019/07/29 11:36:10,0.0282580957937939,4.39550279066312e-05
1610,USFS, ,N,Infrared Image,2019/09/11 00:00:00,2019-CAPNF-001324,2019,Walker,CALMU,2019/09/11 00:06:00,48321.4872874, ,MQ4F, ,CAPNF,CA,6568,001324,{97BF9798-BD46-46D2-9A24-59E2A1EBF916},N, , ,N,2019/09/11 10:51:42,2019/09/11 10:51:42,2.76877400267482,0.0206437941895314
1611,USFS,Event Standard Perims,N,Mixed Methods,2019/09/11 00:00:00,2019-CAPNF-001324,2019,Walker,CALMU,2019/09/11 00:21:59,47491.5534458, ,MQ4F, ,CAPNF,CA,6568,001324,{97BF9798-BD46-46D2-9A24-59E2A1EBF916},N, , ,N,2019/09/12 11:01:31,2019/09/11 10:51:44,2.73609760061345,0.0202941419925151
1612,BLM,"Pulled from EGP REST Service; Sentinel 2",N,Image Interpretation,2019/08/01 05:06:38,2019-AKUYD-000262,2019,Black River,AKEID,2019/07/31 15:23:52,97701.5421623, ,MA8Q, ,AKUYD,AK, ,000262,{35C99EB2-11E7-46E7-9FCE-CB72DCD67C8E},N, , ,N,2019/09/10 09:15:10,2019/08/01 12:39:35,3.94968842900607,0.0783346622958313
1613,NPS,WFDSS,N,Hand Sketch,2019/09/03 00:00:00,2019-WAOLP-000185,2019,Mt. Dana,WAOLP,2019/09/01 00:00:00,1.45458668, ,MP7U, ,WAOLP,WA, ,000185,{1304B903-844B-4ABA-8FBD-F04FF2D7E427},N, , ,N,2019/09/09 11:10:02,2019/09/03 12:00:38,0.00332925531703686,7.06569030252682e-07
1614,USFS,WFDSS,N,Other,2019/07/31 00:00:00,2019-NMSNF-000375,2019,Conejos,NMSNF,2019/07/30 00:00:00,784.73607752, ,MJK8, ,NMSNF,NM, ,000375,{FE8B14D4-4F9E-437F-91A1-7891E1E868D5},N, , ,N,2019/09/17 11:41:27,2019/07/31 14:23:18,0.0830769911335581,0.000316299590533348
